"지점","지점명","일시","평균기온","최저기온","최저기온시각","최고기온","최고기온시각","강수계속시간","최다강수량10분","최다강수량시각10분","최다강수량1시간","최다강수량시각1시간","일강수량","최대순간풍속","최대순간풍속풍향","최대순간풍속시각","최대풍속","최대풍속풍향","최대풍속시각","평균풍속","풍정합","최다풍향","평균이슬점온도","최소상대습도","최소상대습도시각","평균상대습도","평균증기압","평균현지기압","최고해면기압","최고해면기압시각","최저해면기압","최저해면기압시각","평균해면기압","가조시간","합계일조시간","최다일사시각1시간","최다일사량1시간","합계일사량","일최심신적설","일최심신적설시각","일최심적설","일최심적설시각","합계3시간신적설","평균전운량","평균중하층운량","평균지면온도","최저초상온도","평균5CM지중온도","평균10CM지중온도","평균20CM지중온도","평균30CM지중온도","지중온도50CM","지중온도100CM","지중온도150CM","지중온도300CM","지중온도500CM","합계대형증발량","합계소형증발량","강수9_9"
259,"강진군",22/12/31,0.5,-4.5,805,7.1,1359,,"","","","",,10.7,250,1151,4.5,20,1134,1.4,1194,20,-4.2,44,1422,73.4,4.5,1029.2,1033,902,1029.7,1438,1031.3,9.9,7.8,1300,2.06,11.99,,,,,,0.8,0.5,,,,3.7,4.9,6.1,,,,,,1.4,2.1,
260,"장흥",22/12/01,0,-3.4,2204,3.6,1234,,"","","","",,7.6,340,1258,4.1,340,1324,1.6,1387,340,-8.2,34,1352,56,3.3,1025.1,1032.8,1,1029,1526,1030.8,10,5.6,,,,,,,,,7.5,3.4,0.9,-8.4,,,,,,,,,,,,
260,"장흥",22/12/02,1.8,-2.3,701,8.3,1521,,"","","","",,6.4,20,347,4.1,20,349,1.1,976,320,-6.3,33,1419,57.5,3.9,1023.8,1032,831,1027.1,1452,1029.3,10,9,,,,,,,,,3.9,2.4,0.9,-8.3,,,,,,,,,,,,
260,"장흥",22/12/03,6.3,0,1,11.1,1521,,"","","","",,6.9,360,2351,3.8,360,2237,1.1,939,360,0.7,52,1327,67.8,6.5,1020,1028,7,1023.2,1528,1025.5,10,0.9,,,,,,,,,8.4,7,6.9,-3.8,,,,,,,,,,,,
260,"장흥",22/12/04,3.8,0.4,2357,8.2,1,,"","","","",,11.9,360,530,6,360,535,3.3,2889,360,-8.9,25,1612,40.9,3.4,1023.1,1030.5,2210,1025.5,4,1028.6,10,6.4,,,,,,,,,6.9,5,4.2,-2.9,,,,,,,,,,,,
260,"장흥",22/12/05,1,-2.2,2357,4.4,1248,,"","","","",,10,340,1311,5.8,340,1308,3.2,2772,340,-13,18,1535,35.8,2.3,1022.3,1029.9,47,1026.2,1436,1027.9,10,6.5,,,,,,,,,5.4,4.8,0.7,-10.2,,,,,,,,,,,,
260,"장흥",22/12/06,1.8,-5.2,544,9.7,1358,,"","","","",,9.7,320,1449,5.3,340,1340,1.6,1414,320,-5.2,37,1510,61.5,4.2,1019.6,1027.7,45,1022.9,1414,1025.2,9.9,8.3,,,,,,,,,2.3,1.5,0,-11.2,,,,,,,,,,,,
260,"장흥",22/12/07,3,-3,356,11.6,1412,,"","","","",,11.6,340,1510,6,340,1514,1.4,1192,320,-3.3,28,1503,69.1,4.8,1019.9,1026.8,2304,1023.8,1359,1025.4,9.9,8.4,,,,,,,,,2.1,1.4,0.8,-9.2,,,,,,,,,,,,
260,"장흥",22/12/08,4.6,-4.6,715,13.7,1410,,"","","","",,4.6,270,1517,2.8,20,1254,0.7,590,250,-1.2,27,1314,70.9,5.7,1020.1,1027.6,740,1024.2,1431,1025.6,9.9,8.3,,,,,,,,,3.8,1.9,2.2,-10.2,,,,,,,,,,,,
260,"장흥",22/12/09,5.3,0.1,524,12.6,1316,,"","","","",0,4.2,270,1414,2.4,270,1418,0.6,544,270,1.4,43,1229,78.4,6.8,1017.1,1024.8,10,1021.1,1723,1022.6,9.9,0.4,,,,,,,,,6.8,4,4,-5.3,,,,,,,,,,,,
260,"장흥",22/12/10,4.7,-1.7,633,10.3,1355,,"","","","",0,7,340,1522,4.5,340,1522,1.1,916,230,-0.3,45,1336,73,6,1014.2,1021.7,12,1016.8,1408,1019.7,9.9,0.1,,,,,,,,,7.8,6.1,3.8,-6.9,,,,,,,,,,,,
260,"장흥",22/12/11,4.2,-2.1,2346,9.5,1319,,"","","","",,11.1,360,1134,6.2,360,1403,2.2,1906,360,-4,29,1424,58,4.6,1016.8,1024.5,2313,1020,12,1022.3,9.9,8.4,,,,,,,,,2.1,1.1,2.2,-9.7,,,,,,,,,,,,
260,"장흥",22/12/12,2.4,-4,249,7.9,1517,,"","","","",0,7.7,360,1432,5,360,1438,1,872,340,-1.7,40,1302,76.4,5.4,1015.5,1025,304,1018.8,1641,1021,9.9,2,,,,,,,,,7.5,5,2.1,-9.7,,,,,,,,,,,,
260,"장흥",22/12/13,6.4,-0.6,18,9.4,1210,,"","","","",0,10.5,320,2128,5.5,340,2035,3,2586,320,-4,31,1218,47.8,4.6,1015.1,1023.4,2303,1018.9,1616,1020.6,9.9,4.7,,,,,,,,,5.9,4.3,4.4,-6.8,,,,,,,,,,,,
260,"장흥",22/12/14,-1.5,-5.8,2314,3.3,8,,"","","","",0.5,10.7,340,1308,5.8,360,1317,2.9,2483,340,-6.8,48,1601,68.6,3.7,1021.4,1029.4,1048,1023,6,1027.1,9.9,7.1,,,,,,,,,4.5,4.1,-0.1,-12,,,,,,,,,,,,
260,"장흥",22/12/15,0.1,-6.4,739,7.6,1533,,"","","","",0,7.5,270,1225,3.2,270,1228,0.7,629,270,-4.9,42,1314,72,4.3,1020.4,1028,856,1023.6,1455,1026,9.9,8,,,,,,,,,3.1,1.9,0.6,-11.3,,,,,,,,,,,,
260,"장흥",22/12/16,1.3,-0.3,2151,3.8,123,,"","","","",0,7.9,360,337,5.1,360,326,2.6,2260,360,-10.6,24,1623,43.1,3,1022.8,1030.7,1021,1025.5,114,1028.3,9.9,2.6,,,,,,,,,8.1,6.6,2.5,-3.3,,,,,,,,,,,,
260,"장흥",22/12/17,-1.1,-4.7,2212,3.2,1158,,"","","","",0.6,12.2,360,1521,6.8,340,1202,2.6,2245,320,-8.7,23,236,60.5,3.3,1019.7,1029.4,2,1022.9,1445,1025.4,9.8,4.1,,,,,,,,,9,7.1,1,-6.8,,,,,,,,,,,,
260,"장흥",22/12/18,-4.5,-9,2039,-0.7,1325,,"","","","",1.2,6.1,360,1613,4.3,340,1616,1.3,1139,320,-6.8,61,1307,84.4,3.7,1017.5,1025.2,2134,1021.1,1339,1023.2,9.8,3.9,,,,,,,,,6.1,4.4,-0.5,-5.3,,,,,,,,,,,,
260,"장흥",22/12/19,-2.6,-8.3,814,2.8,1353,,"","","","",0.6,2.1,270,1332,1.5,90,817,0.4,357,230,-4.6,58,1334,87.4,4.4,1021.1,1028.4,958,1024.7,48,1026.8,9.8,5.5,,,,,,,,,2.6,1.9,0.1,-10.9,,,,,,,,,,,,
260,"장흥",22/12/20,0.7,-7.5,722,9.8,1417,,"","","","",0,4.7,50,1301,2.5,360,1309,0.6,534,360,-3.4,33,1455,78.3,4.8,1019.8,1029.7,937,1021.2,2108,1025.4,9.8,9.5,,,,,,,,,,,-0.4,-11.6,,,,,,,,,,,,
260,"장흥",22/12/21,3.5,-0.2,2124,8.3,1352,,"","","","",1.7,7,340,2228,3.3,340,2234,0.9,780,340,1.3,64,2330,86.3,6.8,1007.3,1021.4,1,1009,1558,1012.8,9.8,0.8,,,,,,,,,7.6,5.5,3,-5.1,,,,,,,,,,,,
260,"장흥",22/12/22,-1.5,-4,2349,3.1,1,,"","","","",4,13.1,340,1423,6.6,360,1412,2.7,2365,340,-4.3,63,6,80.8,4.5,1005.4,1012.6,2322,1009.2,1321,1011,9.8,0.8,,,,,,,,,7.9,5.9,-0.9,-7.3,,,,,,,,,,,,
260,"장흥",22/12/23,-2.9,-4.8,113,-1.2,1336,,"","","","",1.4,13.7,360,1348,6.5,340,1527,3.8,3296,340,-6.8,58,1057,74.1,3.7,1008.5,1015.8,2131,1012.1,6,1014.1,9.8,2.4,,,,,,,,,8.4,8,-1.1,-0.6,,,,,,,,,,,,
260,"장흥",22/12/24,-3.1,-6.2,2352,-0.8,1452,,"","","","",0,10.7,340,2,5.7,360,1128,2.7,2331,340,-7.7,57,1324,70.9,3.4,1013.8,1022.8,2336,1015.5,22,1019.5,9.8,5.9,,,,,,,,,5,4,-1,-4.5,,,,,,,,,,,,
260,"장흥",22/12/25,-0.1,-6.5,104,3.8,1547,,"","","","",,11.4,360,1225,6.8,360,1437,2.2,1889,340,-4.5,53,1619,72.6,4.4,1017.7,1025.4,2339,1022.2,534,1023.3,9.8,6.3,,,,,,,,,3.9,3,-1.2,-8,,,,,,,,,,,,
260,"장흥",22/12/26,0.1,-6.4,716,5.8,1418,,"","","","",,8.6,360,1314,4.9,340,1315,1.8,1533,360,-3.8,50,1423,76.5,4.6,1020.1,1027.2,2332,1023.9,1353,1025.6,9.8,8,,,,,,,,,2.6,2.4,-1.7,-10.3,,,,,,,,,,,,
260,"장흥",22/12/27,1.9,-2.2,2147,5.9,1330,,"","","","",,9.4,340,1201,5.9,20,1313,2.3,1947,340,-4.1,48,1527,65.3,4.5,1022.9,1029.7,1034,1026.9,126,1028.5,9.8,8.9,,,,,,,,,1.3,1.1,-1.7,-9.8,,,,,,,,,,,,
260,"장흥",22/12/28,0.4,-3.9,619,6.3,1327,,"","","","",,10.2,340,1405,6.1,360,1158,1.7,1489,360,-4.2,46,1259,73.9,4.5,1024.5,1032.9,2331,1027.9,1404,1030.2,9.9,7.3,,,,,,,,,4.5,3,-1.7,-9.9,,,,,,,,,,,,
260,"장흥",22/12/29,-0.7,-6.4,707,5.3,1335,,"","","","",,10.5,340,1244,4.5,360,1529,1.3,1135,270,-5.2,44,1411,73.6,4.1,1026.9,1033.7,2347,1030.8,1306,1032.5,9.9,8.1,,,,,,,,,3.3,2.5,-2.9,-12,,,,,,,,,,,,
260,"장흥",22/12/30,-0.4,-6.5,346,6.9,1343,,"","","","",,7.2,290,1351,3.9,340,1308,0.9,785,320,-4.7,41,1347,76,4.3,1026.4,1033.8,6,1029.9,1349,1032,9.9,6.7,,,,,,,,,5.8,3.9,-2.2,-11.6,,,,,,,,,,,,
260,"장흥",22/12/31,-0.8,-6,657,6.4,1433,,"","","","",,10.1,340,1149,5.7,360,1110,1.5,1273,340,-4.9,43,1220,77.4,4.3,1025.8,1033.2,844,1029.7,1510,1031.5,9.9,8.9,,,,,,,,,0.1,0.1,-3.1,-11.8,,,,,,,,,,,,
261,"해남",22/12/01,0.4,-2.6,722,3.9,1336,,"","","","",,6.8,360,125,4.2,360,1306,1.4,1193,360,-6.8,38,1243,60.8,3.7,1029.2,1033.4,1,1030,1518,1031.3,10,6.7,,,,,,,,,8,4.5,5,-5.2,,,,,,,,,,,,
261,"해남",22/12/02,1.8,-3.9,744,8.4,1431,,"","","","",,5.1,270,1544,2.8,270,1550,0.6,476,290,-3.9,35,1321,69.1,4.6,1027.7,1032.2,831,1027.8,2342,1029.7,10,9.2,,,,,,,,,3.9,2.1,5.8,-6.4,,,,,,,,,,,,
261,"해남",22/12/03,7.4,0.7,1,11.8,1317,,"","","","",0,7.8,320,2241,4.6,360,2256,0.9,738,340,2.1,54,1247,70.1,7.2,1023.8,1028,1,1023.7,1500,1025.8,10,1.2,,,,,,,,,9,6.1,8.8,-0.6,,,,,,,,,,,,
261,"해남",22/12/04,3.9,0.8,2331,8.3,1,,"","","","",,12.3,360,559,7.6,360,559,4.4,3837,340,-8.7,22,1727,42,3.5,1027.4,1031.4,2019,1026.3,19,1029.5,10,7.1,,,,,,,,,7.8,4.4,7.6,-0.4,,,,,,,,,,,,
261,"해남",22/12/05,1.4,-0.8,2351,4.3,1546,,"","","","",,12.2,360,334,7.9,360,135,4,3435,360,-9.7,25,1455,44.4,3,1026.7,1030.9,947,1027.4,1427,1028.8,10,6.6,,,,,,,,,4.9,4.6,5.3,-4.4,,,,,,,,,,,,
261,"해남",22/12/06,1.8,-5.4,453,10.8,1318,,"","","","",,12.5,290,1550,6.8,290,1418,1.4,1227,290,-4,39,1321,67.4,4.6,1023.8,1028.5,27,1023.8,1516,1025.9,10,8.3,,,,,,,,,3,1.1,4.7,-8,,,,,,,,,,,,
261,"해남",22/12/07,3.3,-2.9,137,11.7,1336,,"","","","",,11.7,290,1508,5.9,270,1108,1.6,1381,290,-2.2,33,1541,72,5.2,1024.1,1027.3,2201,1024.5,505,1026.1,9.9,8.8,,,,,,,,,2.8,1.1,5.9,-5.4,,,,,,,,,,,,
261,"해남",22/12/08,4.4,-4.6,726,12.4,1340,,"","","","",,4.9,290,1452,3.4,290,1455,0.6,543,250,0.1,43,1355,77,6.2,1024.2,1027.9,827,1025.1,1420,1026.2,9.9,7,,,,,,,,,6.5,4.1,5.7,-6.4,,,,,,,,,,,,
261,"해남",22/12/09,4.1,-1.5,652,10.7,1237,,"","","","",0.3,3.3,250,1147,2.5,250,1152,0.3,279,270,1.9,48,1127,87.5,7.1,1021.2,1025.3,1,1021.9,1654,1023.2,9.9,0,,,,,,,,,6.1,4.5,6.3,-3.6,,,,,,,,,,,,
261,"해남",22/12/10,3.8,-2.3,656,9.2,1335,,"","","","",0.2,6.8,270,1401,4.3,290,1409,0.7,643,270,0.2,43,1744,79.8,6.3,1018.3,1022.2,13,1017.8,1334,1020.4,9.9,0.2,,,,,,,,,7.8,5.8,5.9,-2.6,,,,,,,,,,,,
261,"해남",22/12/11,4.6,-1.8,2351,9.3,1314,,"","","","",,12.5,360,1345,6.3,360,1104,2.3,1970,360,-2.7,30,1411,62.9,5.1,1021,1024.9,2359,1020.9,1,1023.1,9.9,9,,,,,,,,,3,2,6.9,-5.3,,,,,,,,,,,,
261,"해남",22/12/12,2.4,-4.3,209,8.2,1503,,"","","","",0,7.2,320,1403,4.3,290,1340,0.8,705,290,-1.7,42,1003,77.5,5.6,1019.7,1025.7,251,1019.4,2056,1021.8,9.9,2.5,,,,,,,,,7,4.8,4.4,-6.6,,,,,,,,,,,,
261,"해남",22/12/13,6.6,3.6,10,9.4,1157,,"","","","",0,16.3,290,2244,8.4,290,2202,4.5,3858,290,-2.8,29,1126,51.8,5,1019.6,1025,2347,1019.8,1,1021.6,9.9,4.2,,,,,,,,,8.3,5.3,6.7,-1.9,,,,,,,,,,,,
261,"해남",22/12/14,-0.7,-4,2101,3.9,10,,"","","","",1.8,12.4,290,12,8.2,290,20,2.6,2214,20,-5,46,9,74,4.3,1025.6,1030.3,1044,1024.4,41,1027.7,9.9,6.6,,,,,,,,,5.4,4.1,4,-7.1,,,,,,,,,,,,
261,"해남",22/12/15,1,-5.3,452,7.3,1230,,"","","","",0,4.9,250,1248,2.5,230,1558,0.4,331,250,-3,30,1110,78.5,5,1024.3,1027.9,1,1024.4,1440,1026.4,9.9,4.6,,,,,,,,,6.6,5.8,3.6,-7.8,,,,,,,,,,,,
261,"해남",22/12/16,1.4,-0.1,2054,5.2,30,,"","","","",0.2,8.7,360,1142,5.5,360,904,3,2598,360,-9.8,20,2329,46.8,3.2,1027.2,1031.6,1017,1025.9,53,1029.3,9.9,2.6,,,,,,,,,8.4,7.1,4.8,-0.7,,,,,,,,,,,,
261,"해남",22/12/17,-0.8,-4.9,2357,4.5,1243,,"","","","",2.1,15.8,290,1318,8.6,290,1136,3.3,2865,270,-6.5,25,18,67.5,3.8,1024.3,1029.9,1,1024.4,1448,1026.4,9.9,3.2,,,,,,,,,9,4.8,2.7,-3.7,,,,,,,,,,,,
261,"해남",22/12/18,-3.4,-9,2318,0.5,1459,,"","","","",4.9,13,290,916,6.8,270,922,2.3,2014,270,-5.7,64,441,85,4,1021.7,1025.7,2150,1021.3,1448,1023.8,9.9,3.3,,,,,,,,,8,3.8,1.7,-0.6,,,,,,,,,,,,
261,"해남",22/12/19,-2.2,-8.6,346,4.9,1339,,"","","","",0.1,2.1,270,1503,1.2,270,1454,0.2,163,20,-3.9,55,1342,88.9,4.6,1024.9,1028.6,2354,1024.9,50,1027,9.9,7.9,,,,,,,,,4,2.9,3.1,-5.3,,,,,,,,,,,,
261,"해남",22/12/20,1.9,-6.3,746,9.3,1520,,"","","","",0,4.3,90,2042,3.1,70,2400,0.5,469,50,-1.8,45,1543,78.9,5.4,1023.4,1029.8,925,1020.8,2358,1025.5,9.8,8.9,,,,,,,,,,,3.8,-7,,,,,,,,,,,,
261,"해남",22/12/21,4.8,0.9,2144,8.6,1510,,"","","","",3.1,9.9,290,1629,4.4,320,1111,1.1,980,270,2.6,66,2326,86.4,7.5,1011.1,1020.8,1,1009.8,1454,1013.1,9.9,0.2,,,,,,,,,8.1,5,5.9,-0.9,,,,,,,,,,,,
261,"해남",22/12/22,-0.8,-3.2,2225,3.6,29,,"","","","",8,14.2,290,2137,6.4,270,1359,2.1,1815,270,-3.3,55,1331,82.9,4.8,1009.9,1013.9,2345,1010.1,1323,1012,9.8,0.6,,,,,,,,,7.8,4.1,3.5,-0.3,,,,,,,,,,,,
261,"해남",22/12/23,-2.4,-4,143,-0.6,1420,,"","","","",7.6,22.4,270,1506,9.5,270,1601,4.6,3963,270,-4.7,66,54,83.8,4.3,1013.2,1017.2,2128,1013.1,28,1015.3,9.9,2.1,,,,,,,,,8.6,1,1.4,0.8,,,,,,,,,,,,
261,"해남",22/12/24,-2.8,-6.5,2229,0,326,,"","","","",0.2,13.7,270,255,4.7,270,2,1.9,1681,340,-6.2,67,1445,77.4,3.9,1018.1,1023.2,2313,1016.6,11,1020.2,9.8,4.3,,,,,,,,,6,0.5,1.3,0.8,,,,,,,,,,,,
261,"해남",22/12/25,0,-6.2,1,5.2,1432,,"","","","",,10.6,290,1439,4.2,290,1441,1.8,1526,270,-3.7,54,1629,76.8,4.7,1022,1026.1,2332,1022.6,524,1024.1,9.9,7.1,,,,,,,,,3.9,3.1,1.4,-0.4,,,,,,,,,,,,
261,"해남",22/12/26,0.2,-6.5,559,5.4,1549,,"","","","",,8.3,290,1430,3.3,290,1433,1,841,320,-2.8,62,1245,81.3,5,1024.3,1027.9,2324,1024.8,1412,1026.4,9.9,7.7,,,,,,,,,4.4,3.3,2.5,-4.2,,,,,,,,,,,,
261,"해남",22/12/27,0.9,-3.3,759,6.4,1516,,"","","","",,8.6,360,1329,3.4,360,1337,1.2,1031,290,-2.6,53,1518,78.4,5,1027.2,1030.8,1035,1027.6,36,1029.3,9.9,9.3,,,,,,,,,1.5,0.8,3,-5.9,,,,,,,,,,,,
261,"해남",22/12/28,0.5,-4.4,337,6.3,1252,,"","","","",,13.2,270,1414,5.8,290,1337,1.3,1163,290,-3.1,44,1327,78,4.9,1028.9,1033.6,2323,1028.6,1413,1031,9.9,7.4,,,,,,,,,4.8,2.5,2.2,-6.6,,,,,,,,,,,,
261,"해남",22/12/29,-0.4,-5.8,715,6.2,1404,,"","","","",,10,290,1338,4,290,1543,0.9,810,290,-3.8,47,1607,80.1,4.6,1031.1,1034.1,2024,1031.7,1308,1033.2,9.9,7.8,,,,,,,,,4.3,2.1,2.3,-8.3,,,,,,,,,,,,
261,"해남",22/12/30,0.4,-5.8,431,6.9,1304,,"","","","",,8.5,320,1317,5,290,1355,1.2,995,290,-4.1,41,1318,75.5,4.5,1030.5,1034.2,7,1030.9,1345,1032.6,9.9,7.9,,,,,,,,,6.5,3.5,2.4,-8.5,,,,,,,,,,,,
261,"해남",22/12/31,-0.1,-5.3,740,6.6,1314,,"","","","",,11.7,270,1232,4.9,290,1222,1,869,270,-3.9,45,1305,79,4.6,1030.1,1033.9,924,1030.9,1507,1032.2,9.9,9.3,,,,,,,,,2.1,1.1,2.5,-8.6,,,,,,,,,,,,
262,"고흥",22/12/01,0.2,-2.5,2205,3.7,1308,,"","","","",,7.5,320,1141,4.7,320,1106,1.7,1486,320,-8.8,32,1355,52.1,3.2,1023.8,1032.9,4,1028.8,1518,1030.4,10,5,,,,,,,,,8,4,2.5,-4,,,,,,,,,,,,
262,"고흥",22/12/02,1.1,-3.7,734,7.7,1450,,"","","","",,4.4,340,1137,2.9,290,1407,0.6,527,250,-5.6,31,1544,63.5,4.1,1022.8,1031.9,840,1027.3,1514,1029.4,10,8.1,,,,,,,,,3.8,1.9,3.9,-5.6,,,,,,,,,,,,
262,"고흥",22/12/03,6.4,-0.9,1,10.8,1527,,"","","","",,3.9,320,2314,2.3,320,2350,0.6,558,340,0.7,54,1528,67.6,6.5,1019,1027.9,20,1022.7,1513,1025.5,10,0.8,,,,,,,,,9,7.5,6.7,0,,,,,,,,,,,,
262,"고흥",22/12/04,5,1.9,2354,8.1,49,,"","","","",,7.5,340,554,4.5,320,257,2.3,2003,340,-7.9,26,1146,40.5,3.6,1021.1,1029.3,2041,1025,54,1027.6,10,6.5,,,,,,,,,7.4,5.4,6,0.6,,,,,,,,,,,,
262,"고흥",22/12/05,1.8,-1.7,2220,6.8,1351,,"","","","",,7.4,320,1148,4.9,290,1336,2.1,1775,340,-13.4,19,1353,32.1,2.2,1020.4,1028.9,1008,1025.1,1451,1027,10,6,,,,,,,,,5.4,3.5,3.5,-6.9,,,,,,,,,,,,
262,"고흥",22/12/06,3,-4.6,239,9.5,1335,,"","","","",,11.2,320,1527,5.3,290,1431,1.5,1337,320,-4.8,33,1514,58.1,4.3,1018.4,1027.4,1,1022.5,1500,1024.9,10,8,,,,,,,,,2.6,0.1,2.3,-7.8,,,,,,,,,,,,
262,"고흥",22/12/07,4.9,-0.7,631,11.6,1452,,"","","","",,9,290,1424,5.7,320,1217,1.6,1371,320,-3,27,1455,61.1,5,1018.6,1026.4,2306,1023.3,1425,1025,9.9,7.7,,,,,,,,,2.1,0.3,3.9,-3.4,,,,,,,,,,,,
262,"고흥",22/12/08,5,-1.5,705,12.7,1411,,"","","","",,4.1,320,1048,2.4,320,1049,0.6,516,340,-0.9,29,1408,69.4,5.8,1019,1027.3,752,1024.3,2220,1025.5,9.9,7,,,,,,,,,6.3,3.5,4.3,-4.9,,,,,,,,,,,,
262,"고흥",22/12/09,5.5,-0.2,626,12.2,1250,,"","","","",0,4.7,270,1707,3.2,270,1652,0.6,525,270,1.3,43,1220,77.1,6.7,1016.1,1024.5,122,1020.8,1710,1022.5,9.9,1.5,,,,,,,,,6.1,3,4.6,-2.8,,,,,,,,,,,,
262,"고흥",22/12/10,5.2,-0.9,753,10.2,1419,,"","","","",0,5.7,340,1805,3.2,320,1806,0.8,666,320,-0.4,38,1320,71.3,6,1012.9,1021.4,1,1016.3,1425,1019.3,9.9,0.2,,,,,,,,,7.5,6,4.4,-3.9,,,,,,,,,,,,
262,"고흥",22/12/11,4.5,-2.2,2329,10.2,1440,,"","","","",,8.4,340,1059,4.8,340,1228,1.7,1502,340,-5.1,27,1508,52.4,4.2,1015.3,1024.1,2358,1019.5,1,1021.8,9.9,7.7,,,,,,,,,3,2.3,4.5,-5.5,,,,,,,,,,,,
262,"고흥",22/12/12,3.1,-3,216,7.8,1310,,"","","","",0.3,7.9,290,1553,4.2,290,1521,1,900,340,-1.9,49,1031,71.1,5.4,1014.1,1024.3,123,1018.5,1650,1020.6,9.9,1.7,,,,,,,,,7.1,4.3,2,-5.8,,,,,,,,,,,,
262,"고흥",22/12/13,6.2,2.6,2357,9.1,1228,,"","","","",0,15.1,340,1500,6.7,320,2126,3.6,3077,320,-3.6,31,1246,50.5,4.7,1013.9,1023,2350,1018.4,1304,1020.3,9.9,6.6,,,,,,,,,4.3,3.4,4.3,-0.5,,,,,,,,,,,,
262,"고흥",22/12/14,-0.9,-5.9,2339,2.7,37,,"","","","",,14.3,320,250,7.6,290,46,3.3,2858,320,-8,41,1428,60,3.4,1020,1028.9,958,1022.5,41,1026.7,9.9,7.5,,,,,,,,,3.1,2.3,1.8,-8.9,,,,,,,,,,,,
262,"고흥",22/12/15,0.1,-7.5,622,7,1505,,"","","","",,4.8,270,1247,3.1,320,1207,0.7,608,250,-5.2,43,1234,69.6,4.2,1019.2,1028.1,906,1023.8,1507,1025.8,9.9,7.9,,,,,,,,,2.4,1.3,1.5,-9,,,,,,,,,,,,
262,"고흥",22/12/16,2.1,0.2,2345,5.9,1,,"","","","",,7.4,320,718,5.1,290,736,2.1,1844,340,-10.4,18,1654,43.3,3.1,1021.1,1030,1048,1025,125,1027.6,9.9,2.8,,,,,,,,,8.9,6.1,3.4,-0.8,,,,,,,,,,,,
262,"고흥",22/12/17,-0.5,-4.8,2312,3.8,1426,,"","","","",0,17.4,290,1448,8.5,320,1255,3.3,2825,340,-10.3,20,413,50.4,2.9,1018.4,1028.4,6,1022.4,1449,1025,9.9,5.4,,,,,,,,,7.5,4.9,1.1,-8.3,,,,,,,,,,,,
262,"고흥",22/12/18,-4.6,-7,2233,-1,1544,,"","","","",1.9,10.2,290,1537,4.3,320,1528,1.1,911,320,-7.4,59,1717,80.8,3.5,1016.5,1025.1,2238,1020.9,1348,1023.2,9.9,1.4,,,,,,,,,4.6,2.5,0.4,-7.5,,,,,,,,,,,,
262,"고흥",22/12/19,-2.7,-8.1,339,3.1,1438,,"","","","",0,4.6,290,1410,2.7,290,1411,0.5,465,290,-5.8,50,1348,80.6,4,1020.1,1028.3,950,1024.7,32,1026.7,9.8,6.7,,,,,,,,,4.5,2.5,1,-7.9,,,,,,,,,,,,
262,"고흥",22/12/20,0.5,-6.6,713,8.7,1454,,"","","","",,4.7,340,1432,2.9,320,1549,0.6,543,340,-4.3,35,1528,73.8,4.5,1019,1029.5,949,1021.3,2137,1025.6,9.8,7.9,,,,,,,,,3.4,1.8,1.6,-7.6,,,,,,,,,,,,
262,"고흥",22/12/21,3.8,1.2,2045,7.6,1444,,"","","","",0.8,6.8,230,2217,4,320,1815,1.2,1074,320,1.2,62,53,83.6,6.8,1006.1,1021.5,1,1009,1441,1012.6,9.8,0.6,,,,,,,,,7,4.1,3.8,-1.9,,,,,,,,,,,,
262,"고흥",22/12/22,-1.6,-3.8,2152,3.4,1,,"","","","",0.2,12.5,320,1201,6.8,290,1303,3,2611,340,-4.5,58,1318,80.6,4.4,1004,1012.1,2336,1008.5,1311,1010.6,9.8,3.5,,,,,,,,,6.4,6,0.9,-4.7,,,,,,,,,,,,
262,"고흥",22/12/23,-2.6,-4.6,228,-0.9,1456,,"","","","",0.5,17.1,290,625,8.4,290,1528,4.3,3699,320,-7.5,58,1507,69.3,3.5,1006.9,1015.4,2146,1011.3,458,1013.5,9.8,3.4,,,,,,,,,6.5,6.4,0,-2.4,,,,,,,,,,,,
254,"순창군",22/12/09,4.3,-2.1,341,12.9,1356,,"","","","",,3.4,70,1529,2.3,90,1520,0.9,756,110,-0.3,42,1306,75,6.1,1007.6,1026.4,1,1021.5,1457,1023.7,9.9,4.1,1300,1.73,7.62,,,,,,6.4,3.5,4.4,-3.9,4.7,4.5,4.9,5.1,,,,,,1.1,1.5,
254,"순창군",22/12/10,1.7,-2.2,500,6.2,1515,,"","","","",0,4.9,270,901,2.6,270,902,0.9,739,110,-0.3,63,1810,88.1,6,1004.9,1023.2,214,1018.8,1419,1021.1,9.8,0,1100,0.66,3.25,,,,,,8.5,5,3.1,-4.6,4.4,4.2,5.1,5.4,,,,,,0.4,0.6,
254,"순창군",22/12/11,2.1,-3.2,2350,7.6,1358,,"","","","",,11,320,1404,7.8,320,1500,2,1752,320,-4,32,1141,69.4,4.7,1007.5,1026,2351,1021.2,20,1023.7,9.8,8,1200,1.98,11.37,,,,,,1.1,0.9,3,-6.3,4.3,4.2,5.1,5.4,,,,,,1.7,2.5,
254,"순창군",22/12/12,0.3,-4.6,328,6,1453,,"","","","",0.3,3.6,270,316,2.4,250,322,0.9,779,110,-3.2,51,1439,79.3,4.9,1006,1026.5,328,1019.4,2143,1022.3,9.8,2,1000,1.48,5.35,,,,,,6.4,1.4,1.1,-6.9,2.9,2.7,4,4.6,,,,,,0.6,0.9,
